189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 4)
66 getNumberofCountriesMin 14 76065 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
66 getNumberofCountriesMin 14 76065 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
66 getNumberofCountriesMin 14 76065 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
170 getNumberofCountriesMin 1 102159 Zone:2 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 2)
73 getNumberofCountriesMin 30 29397 Zone:1 (turnaround time: 190 ms, execution time: 97 ms, waiting time: 93, processed by server 1)
92 getNumberofCountriesMin 28 18051 Zone:5 (turnaround time: 188 ms, execution time: 97 ms, waiting time: 91, processed by server 5)
35 getNumberofCountriesMin 29 92035 Zone:2 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 2)
35 getNumberofCountriesMin 29 92035 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
155 getNumberofCountriesMin 4 27161 Zone:5 (turnaround time: 188 ms, execution time: 96 ms, waiting time: 92, processed by server 5)
68 getNumberofCountriesMin 20 49905 Zone:1 (turnaround time: 185 ms, execution time: 94 ms, waiting time: 91, processed by server 1)
68 getNumberofCountriesMin 20 49905 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
68 getNumberofCountriesMin 20 49905 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
48 getNumberofCountriesMin 18 87280 Zone:2 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 2)
105 getNumberofCountriesMin 5 95636 Zone:5 (turnaround time: 177 ms, execution time: 97 ms, waiting time: 80, processed by server 5)
105 getNumberofCountriesMin 5 95636 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
41 getNumberofCountriesMin 29 75675 Zone:2 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 2)
47 getNumberofCountriesMin 19 91101 Zone:4 (turnaround time: 190 ms, execution time: 96 ms, waiting time: 94, processed by server 4)
132 getNumberofCountriesMin 3 84147 Zone:2 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 2)
67 getNumberofCountriesMin 10 102632 Zone:1 (turnaround time: 189 ms, execution time: 95 ms, waiting time: 94, processed by server 1)
67 getNumberofCountriesMin 10 102632 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
67 getNumberofCountriesMin 10 102632 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
67 getNumberofCountriesMin 10 102632 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
130 getNumberofCountriesMin 5 54718 Zone:3 (turnaround time: 190 ms, execution time: 98 ms, waiting time: 92, processed by server 3)
52 getNumberofCountriesMin 21 67840 Zone:1 (turnaround time: 190 ms, execution time: 95 ms, waiting time: 95, processed by server 1)
49 getNumberofCountriesMin 17 97638 Zone:4 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 4)
145 getNumberofCountriesMin 4 40485 Zone:4 (turnaround time: 188 ms, execution time: 97 ms, waiting time: 91, processed by server 4)
145 getNumberofCountriesMin 4 40485 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
90 getNumberofCountriesMin 30 16345 Zone:2 (turnaround time: 186 ms, execution time: 95 ms, waiting time: 91, processed by server 2)
131 getNumberofCountriesMin 4 68896 Zone:5 (turnaround time: 185 ms, execution time: 95 ms, waiting time: 90, processed by server 5)
131 getNumberofCountriesMin 4 68896 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
131 getNumberofCountriesMin 4 68896 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
31 getNumberofCountriesMin 27 109615 Zone:2 (turnaround time: 191 ms, execution time: 98 ms, waiting time: 93, processed by server 2)
75 getNumberofCountriesMin 18 48041 Zone:2 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 2)
75 getNumberofCountriesMin 18 48041 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
68 getNumberofCountriesMin 17 62899 Zone:4 (turnaround time: 189 ms, execution time: 94 ms, waiting time: 95, processed by server 4)
42 getNumberofCountriesMin 27 85500 Zone:5 (turnaround time: 189 ms, execution time: 95 ms, waiting time: 94, processed by server 5)
108 getNumberofCountriesMin 15 29293 Zone:3 (turnaround time: 190 ms, execution time: 96 ms, waiting time: 94, processed by server 3)
49 getNumberofCountriesMin 16 107121 Zone:5 (turnaround time: 192 ms, execution time: 99 ms, waiting time: 93, processed by server 5)
49 getNumberofCountriesMin 16 107121 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
49 getNumberofCountriesMin 16 107121 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
49 getNumberofCountriesMin 16 107121 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
53 getNumberofCountriesMin 26 51585 Zone:1 (turnaround time: 192 ms, execution time: 98 ms, waiting time: 94, processed by server 1)
65 getNumberofCountriesMin 19 56095 Zone:5 (turnaround time: 185 ms, execution time: 93 ms, waiting time: 92, processed by server 5)
52 getNumberofCountriesMin 15 104712 Zone:3 (turnaround time: 191 ms, execution time: 97 ms, waiting time: 94, processed by server 3)
67 getNumberofCountriesMin 21 49884 Zone:5 (turnaround time: 188 ms, execution time: 96 ms, waiting time: 92, processed by server 5)
67 getNumberofCountriesMin 21 49884 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
49 getNumberofCountriesMin 19 81631 Zone:3 (turnaround time: 188 ms, execution time: 95 ms, waiting time: 93, processed by server 3)
128 getNumberofCountriesMin 10 31096 Zone:3 (turnaround time: 191 ms, execution time: 98 ms, waiting time: 93, processed by server 3)
128 getNumberofCountriesMin 10 31096 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
128 getNumberofCountriesMin 10 31096 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
57 getNumberofCountriesMin 13 96764 Zone:2 (turnaround time: 178 ms, execution time: 98 ms, waiting time: 80, processed by server 2)
135 getNumberofCountriesMin 8 26644 Zone:5 (turnaround time: 191 ms, execution time: 96 ms, waiting time: 95, processed by server 5)
135 getNumberofCountriesMin 8 26644 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
93 getNumberofCountriesMin 8 71861 Zone:1 (turnaround time: 189 ms, execution time: 98 ms, waiting time: 91, processed by server 1)
45 getNumberofCountriesMin 19 100557 Zone:5 (turnaround time: 192 ms, execution time: 97 ms, waiting time: 95, processed by server 5)
132 getNumberofCountriesMin 8 30026 Zone:5 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 5)
98 getNumberofCountriesMin 6 90933 Zone:3 (turnaround time: 188 ms, execution time: 95 ms, waiting time: 93, processed by server 3)
98 getNumberofCountriesMin 6 90933 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
98 getNumberofCountriesMin 6 90933 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
98 getNumberofCountriesMin 6 90933 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
83 getNumberofCountriesMin 22 31441 Zone:5 (turnaround time: 190 ms, execution time: 98 ms, waiting time: 92, processed by server 5)
85 getNumberofCountriesMin 15 42135 Zone:4 (turnaround time: 184 ms, execution time: 94 ms, waiting time: 90, processed by server 4)
67 getNumberofCountriesMin 19 52835 Zone:4 (turnaround time: 189 ms, execution time: 97 ms, waiting time: 92, processed by server 4)
77 getNumberofCountriesMin 23 32782 Zone:4 (turnaround time: 188 ms, execution time: 96 ms, waiting time: 92, processed by server 4)
77 getNumberofCountriesMin 23 32782 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
79 getNumberofCountriesMin 19 41444 Zone:5 (turnaround time: 190 ms, execution time: 97 ms, waiting time: 93, processed by server 5)
34 getNumberofCountriesMin 27 100145 Zone:1 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 1)
34 getNumberofCountriesMin 27 100145 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
34 getNumberofCountriesMin 27 100145 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
43 getNumberofCountriesMin 22 93018 Zone:1 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 1)
127 getNumberofCountriesMin 11 28845 Zone:4 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 4)
127 getNumberofCountriesMin 11 28845 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
134 getNumberofCountriesMin 7 35907 Zone:3 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 3)
182 getNumberofCountriesMin 1 55122 Zone:2 (turnaround time: 186 ms, execution time: 96 ms, waiting time: 90, processed by server 2)
45 getNumberofCountriesMin 25 70829 Zone:3 (turnaround time: 186 ms, execution time: 94 ms, waiting time: 92, processed by server 3)
126 getNumberofCountriesMin 6 49920 Zone:5 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 5)
126 getNumberofCountriesMin 6 49920 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
126 getNumberofCountriesMin 6 49920 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
126 getNumberofCountriesMin 6 49920 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
61 getNumberofCountriesMin 23 49571 Zone:2 (turnaround time: 188 ms, execution time: 97 ms, waiting time: 91, processed by server 2)
101 getNumberofCountriesMin 5 106018 Zone:4 (turnaround time: 192 ms, execution time: 99 ms, waiting time: 93, processed by server 4)
56 getNumberofCountriesMin 12 107032 Zone:2 (turnaround time: 202 ms, execution time: 108 ms, waiting time: 94, processed by server 2)
56 getNumberofCountriesMin 16 81214 Zone:3 (turnaround time: 190 ms, execution time: 98 ms, waiting time: 92, processed by server 3)
56 getNumberofCountriesMin 16 81214 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
114 getNumberofCountriesMin 9 43449 Zone:5 (turnaround time: 188 ms, execution time: 98 ms, waiting time: 90, processed by server 5)
94 getNumberofCountriesMin 6 101104 Zone:4 (turnaround time: 189 ms, execution time: 97 ms, waiting time: 92, processed by server 4)
94 getNumberofCountriesMin 6 101104 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
94 getNumberofCountriesMin 6 101104 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
46 getNumberofCountriesMin 29 58590 Zone:5 (turnaround time: 189 ms, execution time: 97 ms, waiting time: 92, processed by server 5)
43 getNumberofCountriesMin 23 87693 Zone:5 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 5)
43 getNumberofCountriesMin 23 87693 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
72 getNumberofCountriesMin 26 34677 Zone:5 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 5)
48 getNumberofCountriesMin 22 74249 Zone:1 (turnaround time: 189 ms, execution time: 97 ms, waiting time: 92, processed by server 1)
77 getNumberofCountriesMin 29 25821 Zone:1 (turnaround time: 193 ms, execution time: 100 ms, waiting time: 93, processed by server 1)
111 getNumberofCountriesMin 29 10757 Zone:4 (turnaround time: 192 ms, execution time: 99 ms, waiting time: 93, processed by server 4)
111 getNumberofCountriesMin 29 10757 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
111 getNumberofCountriesMin 29 10757 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
111 getNumberofCountriesMin 29 10757 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
116 getNumberofCountriesMin 4 94465 Zone:1 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 1)
93 getNumberofCountriesMin 28 17324 Zone:3 (turnaround time: 190 ms, execution time: 98 ms, waiting time: 92, processed by server 3)
91 getNumberofCountriesMin 18 34613 Zone:2 (turnaround time: 190 ms, execution time: 95 ms, waiting time: 95, processed by server 2)
50 getNumberofCountriesMin 23 66874 Zone:2 (turnaround time: 191 ms, execution time: 98 ms, waiting time: 93, processed by server 2)
50 getNumberofCountriesMin 23 66874 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
45 getNumberofCountriesMin 25 67747 Zone:5 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 5)
90 getNumberofCountriesMin 30 17667 Zone:4 (turnaround time: 188 ms, execution time: 96 ms, waiting time: 92, processed by server 4)
90 getNumberofCountriesMin 30 17667 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
90 getNumberofCountriesMin 30 17667 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
162 getNumberofCountriesMin 6 11452 Zone:4 (turnaround time: 188 ms, execution time: 98 ms, waiting time: 90, processed by server 4)
63 getNumberofCountriesMin 16 71391 Zone:5 (turnaround time: 192 ms, execution time: 99 ms, waiting time: 93, processed by server 5)
63 getNumberofCountriesMin 16 71391 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
106 getNumberofCountriesMin 28 12212 Zone:3 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 3)
46 getNumberofCountriesMin 20 97268 Zone:4 (turnaround time: 190 ms, execution time: 95 ms, waiting time: 95, processed by server 4)
82 getNumberofCountriesMin 25 25706 Zone:4 (turnaround time: 192 ms, execution time: 100 ms, waiting time: 92, processed by server 4)
54 getNumberofCountriesMin 14 105518 Zone:5 (turnaround time: 188 ms, execution time: 95 ms, waiting time: 93, processed by server 5)
54 getNumberofCountriesMin 14 105518 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
54 getNumberofCountriesMin 14 105518 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
54 getNumberofCountriesMin 14 105518 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
127 getNumberofCountriesMin 3 96387 Zone:3 (turnaround time: 190 ms, execution time: 97 ms, waiting time: 93, processed by server 3)
75 getNumberofCountriesMin 15 56956 Zone:1 (turnaround time: 192 ms, execution time: 98 ms, waiting time: 94, processed by server 1)
45 getNumberofCountriesMin 25 72452 Zone:2 (turnaround time: 193 ms, execution time: 100 ms, waiting time: 93, processed by server 2)
178 getNumberofCountriesMin 1 63629 Zone:4 (turnaround time: 195 ms, execution time: 101 ms, waiting time: 94, processed by server 4)
178 getNumberofCountriesMin 1 63629 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
108 getNumberofCountriesMin 5 89906 Zone:1 (turnaround time: 187 ms, execution time: 97 ms, waiting time: 90, processed by server 1)
61 getNumberofCountriesMin 24 47621 Zone:2 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 2)
61 getNumberofCountriesMin 24 47621 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
